text,label
negative everthing acomodition comfortable,1
lobby strange athmosphere small pool pool heated gym ready mistakes final invoice bit site nice rooms expecially nice bath nice roof terrace bar,0
staff fabulous warm welcome arrived showed room helped things helping planning day eiffel tower room clean bed comfy,1
bedroom upgrade website location wanted,1
exceeded expectations location greatthree small blocks ferry terminal easy walking distance pioneer market longer walkable pikes market fun irish pubs street beds super comfy rooms fairly small older buildingquite historic loved french press starbucks room youve piroshki place doorunbelievable breakfast room coffee staff accommodating friendly helpful lobby downstairs pretty fairly popularwiththelocals happy hour especially fridays work crowd id easily stay,1
charged 3 50 pounds pool fitness room rooms super small wifi 2 days stay wifi connection super slow stay crown plaza location,0
negative friendly staff extra warm welcome checking felt expected anytime breakfast wide variety tasty room cleaned day romantic setting arrived,1
negative great location highly reccomend,1
poor fitness room small room twin roomno positive,0
room size terrible especially rating space walk bottom bed cost stay expensive matched standard room stay againno positive,0
restaurant staff inefficient slow untrained order pancakes breakfast microwave reheated cooked asked reception find taxi waiting 20 minutes 3 times car finally arrived car charged 11gbp 1 mile told driver paid 5 gbp trip told special service working informed asked book black cab disappointing cozy feeling intimate resident cute beware allergic towels fluffy bed pillows,0
fridge room room size shower,1
fact small toilet paper g reach toilet location,0
dirty torn blankets holes burnt black marks cigareetes bed room location,0
loud dlr windows shut price,1
twin room beds awful narrow nice location quiet,1
negative girlfriend stayed days jan 1 6 love jl76 lot staffs friendly helpful location ideal love museums rijksmuseum gogh museum minutes away room cozy love massage bath tub especially day activity definitely back recommend friends,1
bathroom cleaner bath curtain shower shower head stand room perfect size large double bed plenty storage,1
robbed housekeeping big amount money police case solved cctv corridors big downgrade management location,0
tv work socket safety cover magazines date 1 soap double room standard 5 star socket work curtains holes bedding stain scones nice part afternoon tea staff mannerism faulted great,0
