text,label
 Was shown a very small room when I arrived I felt it was too claustrophobic so I upgraded but for the price I paid it wasn t good plus I had to pay extra for breakfast  Loved the staff especially the concierge and Porter Once I upgraded it was a very comfy large room ,0
No Negative Beds comfortable liked bar price was good staff helpful,1
 Room and bathroom were very small Breakfast buffet was very good,0
 The room was very basic even after an upgrade disappointing Hotel very central great lication,0
No Negative Location and the helpfulness of staff,1
No Negative A really personal service excellent staff lovely bar and barman top restaurant We had a great individual room overlooking the canal very atmospheric ,1
 No negative comments whatsoever  Incredibly friendly couldn t have been more helpful and accommodating Will 100 be returning ,1
No Negative Room and bathroom is ok staff are good but location is not,0
 Reception area a breakfast area looked tired Rooms were lovely Excellent ,1
 The AC is not working in all the floors and room was very hot Staff was not helpful at all No Positive,0
 A lot of noise can be heard from the next rooms Also work being done so drilling could be heard during the day  Friendly staff Good location ,0
 I asked if i could have a coffee the morning we left but was refused only to be told that it was for those who arrive and not for those who leave we did not stay for breakfast The room was horrible nothing like the photoNo Positive,0
 Wifi signal not great or consistent The bar and lounge was just some chairs If I wanted anything from the bar someone had to be called Overpriced for what was there My room was in a far corner that was dark hard to see where the keyhole was Room very small Housekeeping left the hose for the vacuum in the hall for most of the daay  Great location I was winding down after a two month journey around Europe and needed down time it worked for that Staff were very friendly and helpful ,0
 Cooling system packed up for 2 days Always a comfortble home away from home,1
 Pillows Staff location cleabliness,1
No Negative The staff were super friendly,1
 Nothing Very welcoming great concierge service and reception ,1
 Not happy with the bed and pillows at all Bed was very hard to sleep on and the pillows had a choice of firm and soft but both pillows were very firm Not comfortable at all For the price we paid we would expect better The room was little cold Breakfast Bacon was partially raw Overall too Expensive  The location and the staff were very polite Check in was very quick and smooth Room size was standard and clean Complimentary bottle of Champagne provided for my husband s birthday Good breakfast choice and good service provided by all staff ,0
 I think that the bed was too soft it should be harder The bottles with shampoo etc could be bigger  My room was quiet and cosy bathroom with bathtube which I love and glass wall between the room which you can cover Close to the St Paul s cathedral and London Museum metro stations and Tesco Very nice smiling personel Good quality for the price for the booking Genius ,1
